ccp_id,name,sec_status,system_class,region
30004875,"XGH-SH",-0.7,9,"Tenerifis"
30004876,"G-D0N3",-0.72,9,"Tenerifis"
30004877,"T-AKQZ",-0.7,9,"Tenerifis"
30004878,"46DP-O",-0.66,9,"Tenerifis"
30004879,"9-980U",-0.74,9,"Tenerifis"
30004880,"EMIG-F",-0.7,9,"Tenerifis"
30004881,"M-RPN3",-0.9,9,"Tenerifis"
30004882,"ZO-P5K",-0.66,9,"Tenerifis"
30004883,"JV1V-O",-1,9,"Tenerifis"
30004884,"9MWZ-B",-0.1,9,"Omist"
30004885,"LS-QLX",-0.09,9,"Omist"
30004886,"S-XZHU",-0.1,9,"Omist"
30004887,"CO-7BI",-0.09,9,"Omist"
30004888,"ZJG-7D",-0.08,9,"Omist"
30004889,"C-WPWH",-0.1,9,"Omist"
30004890,"VULA-I",-0.11,9,"Omist"
30004891,"R2TJ-1",-0.1,9,"Omist"
30004892,"G-B3PR",-0.14,9,"Omist"
30004893,"73-JQO",-0.09,9,"Omist"
30004894,"XPUM-L",-0.2,9,"Omist"
30004895,"KR8-27",-0.26,9,"Omist"
30004896,"LQ-AHE",-0.1,9,"Omist"
30004897,"LOI-L1",-0.3,9,"Omist"
30004898,"Y-MSJN",-0.36,9,"Omist"
30004899,"MJ-X5V",-0.38,9,"Omist"
30004900,"3FKU-H",-0.37,9,"Omist"
30004901,"M9-FIB",-0.41,9,"Omist"
30004902,"D2EZ-X",-0.46,9,"Omist"
30004903,"DJK-67",-0.4,9,"Omist"
30004904,"AXDX-F",-0.33,9,"Omist"
30004905,"J-4FNO",-0.34,9,"Omist"
30004906,"PEM-LC",-0.38,9,"Omist"
30004907,"X-EHHD",-0.31,9,"Omist"
30004908,"6T3I-L",-0.46,9,"Omist"
30004909,"QSF-EJ",-0.61,9,"Omist"
30004910,"L-AS00",-0.74,9,"Omist"
30004911,"NZPK-G",-0.47,9,"Omist"
30004912,"K-1OY3",-0.42,9,"Omist"
30004913,"MMUF-8",-0.43,9,"Omist"
30004914,"99-0GS",-0.35,9,"Omist"
30004915,"X-3AUU",-0.26,9,"Omist"
30004916,"H90-C9",-0.53,9,"Omist"
30004917,"0DD-MH",-0.41,9,"Omist"
30004918,"RI-JB1",-0.26,9,"Omist"
30004919,"NQH-MR",-0.34,9,"Omist"
30004920,"1I6F-9",-0.65,9,"Omist"
30004921,"Z-7OK1",-0.72,9,"Omist"
30004922,"UEP0-A",-0.75,9,"Omist"
30004923,"66-PMM",-0.94,9,"Omist"
30004924,"OKEO-X",-0.9,9,"Omist"
30004925,"7-8EOE",-0.97,9,"Omist"
30004926,"7L9-ZC",-1,9,"Omist"
30004927,"L-YMYU",-0.09,9,"Period Basis"
30004928,"35-JWD",-0.02,9,"Period Basis"
30004929,"F-M1FU",-0.32,9,"Period Basis"
30004930,"0-NTIS",-0.03,9,"Period Basis"
30004931,"VR-YIQ",-0.07,9,"Period Basis"
30004932,"XZ-SKZ",-0.04,9,"Period Basis"
30004933,"I6M-9U",-0.04,9,"Period Basis"
30004934,"MG0-RD",-0.07,9,"Period Basis"
30004935,"TPAR-G",-0.14,9,"Period Basis"
30004936,"VYO-68",-0.19,9,"Period Basis"
30004937,"TCAG-3",-0.37,9,"Period Basis"
30004938,"UR-E46",-0.54,9,"Period Basis"
30004939,"CW9-1Y",-0.16,9,"Period Basis"
30004940,"1-NJLK",-0.3,9,"Period Basis"
30004941,"Y-CWQY",-0.76,9,"Period Basis"
30004942,"8KR9-5",-0.23,9,"Period Basis"
30004943,"VQE-CN",-0.56,9,"Period Basis"
30004944,"L5D-ZL",-0.92,9,"Period Basis"
30004945,"G-C8QO",-0.22,9,"Period Basis"
30004946,"EIMJ-M",-0.92,9,"Period Basis"
30004947,"0A-KZ0",-0.66,9,"Period Basis"
30004948,"E-DOF2",-0.48,9,"Period Basis"
30004949,"48I1-X",-0.56,9,"Period Basis"
30004950,"0OTX-J",-0.42,9,"Period Basis"
30004951,"3OP-3E",-0.3,9,"Period Basis"
30004952,"JZL-VB",-0.08,9,"Period Basis"
30004953,"RJ3H-0",-0.53,9,"Period Basis"
30004954,"08S-39",-0.85,9,"Period Basis"
30004955,"ZU-MS3",-0.26,9,"Period Basis"
30004956,"HIX4-H",-0.37,9,"Period Basis"
30004957,"GR-J8B",-0.37,9,"Period Basis"
30004958,"OY0-2T",-0.55,9,"Period Basis"
30004959,"E2-RDQ",-0.92,9,"Period Basis"
30004960,"TN25-J",-0.95,9,"Period Basis"
30004961,"PA-VE3",-0.45,9,"Period Basis"
30004962,"G-Q5JU",-0.73,9,"Period Basis"
30004963,"RYQC-I",-0.37,9,"Period Basis"
30004964,"1E-W5I",-0.37,9,"Period Basis"
30004965,"Z-M5A1",-0.92,9,"Period Basis"
30004966,"MVUO-F",-1,9,"Period Basis"
30004967,"Luminaire",1,7,"Essence"
30004968,"Mies",0.95,7,"Essence"
30004969,"Oursulaert",0.89,7,"Essence"
30004970,"Renyn",0.9,7,"Essence"
30004971,"Duripant",1,7,"Essence"
30004972,"Algogille",0.93,7,"Essence"
30004973,"Caslemon",0.58,7,"Essence"
30004974,"Jolevier",0.88,7,"Essence"
30004975,"Mesybier",0.47,7,"Essence"
30004976,"Charmerout",0.55,7,"Essence"
30004977,"Yvangier",0.4,7,"Essence"
30004978,"Pemene",0.45,7,"Essence"
30004979,"Heydieles",0.31,7,"Essence"
30004980,"Fliet",0.35,7,"Essence"
30004981,"Actee",0.5,7,"Essence"
30004982,"Indregulle",0.24,7,"Essence"
30004983,"Amane",0.55,7,"Essence"
30004984,"Abune",0.29,7,"Essence"
30004985,"Deven",0.32,7,"Essence"
30004986,"Estaunitte",0.43,7,"Essence"
30004987,"Deninard",0.71,7,"Essence"
30004988,"Hulmate",0.43,7,"Essence"
30004989,"Annages",0.66,7,"Essence"
30004990,"Onne",0.39,7,"Essence"
30004991,"Vitrauze",0.3,7,"Essence"
30004992,"Palmon",0.45,7,"Essence"
30004993,"Villore",0.51,7,"Essence"
30004994,"Arant",0.6,7,"Essence"
30004995,"Allamotte",0.59,7,"Essence"
30004996,"Obalyu",0.42,7,"Essence"
30004997,"Vifrevaert",0.39,7,"Essence"
30004998,"Parts",0.37,7,"Essence"
30004999,"Ladistier",0.28,7,"Essence"
30005000,"Old Man Star",0.34,7,"Essence"
30005001,"Arnon",0.59,7,"Essence"
30005002,"Laurvier",0.73,7,"Essence"
30005003,"Adirain",0.42,7,"Essence"
30005004,"Attyn",0.67,7,"Essence"
30005005,"Ignebaener",0.53,7,"Essence"
30005006,"Aere",0.61,7,"Essence"
30005007,"Lisbaetanne",0.37,7,"Essence"
30005008,"Aeschee",0.16,7,"Essence"
30005009,"Allebin",0.46,7,"Essence"
30005010,"Atlulle",0.4,7,"Essence"
30005011,"Droselory",0.54,7,"Essence"
30005012,"Haine",0.44,7,"Essence"
30005013,"Perckhevin",0.53,7,"Essence"
30005014,"Isenan",0.25,7,"Essence"
30005015,"Synchelle",0.87,7,"Essence"
30005016,"Wysalan",0.82,7,"Essence"
30005017,"Yona",0.83,7,"Essence"
30005018,"Noghere",0.68,7,"Essence"
30005019,"Aporulie",0.79,7,"Essence"
30005020,"Seyllin",0.41,7,"Essence"
30005021,"Adrel",0.55,7,"Essence"
30005022,"Ane",0.31,7,"Essence"
30005023,"Clorteler",0.52,7,"Essence"
30005024,"Atlangeins",0.88,7,"Essence"
30005025,"Derririntel",0.82,7,"Essence"
30005026,"Cat",0.68,7,"Essence"
30005027,"Ommare",0.73,7,"Essence"
30005028,"Andole",0.75,7,"Essence"
30005029,"Vale",0.65,7,"Essence"
30005030,"Fensi",0.4,7,"Kor-Azor"
30005031,"Nebian",0.35,7,"Kor-Azor"
30005032,"Khabara",0.34,7,"Kor-Azor"
30005033,"Jeni",0.33,7,"Kor-Azor"
30005034,"Bridi",0.4,7,"Kor-Azor"
30005035,"Ami",0.44,7,"Kor-Azor"
30005036,"Amdonen",0.64,7,"Kor-Azor"
30005037,"Mora",0.93,7,"Kor-Azor"
30005038,"Kor-Azor Prime",0.91,7,"Kor-Azor"
30005039,"Leva",0.62,7,"Kor-Azor"
30005040,"Nishah",0.58,7,"Kor-Azor"
30005041,"Masanuh",0.7,7,"Kor-Azor"
30005042,"Sehmy",1,7,"Kor-Azor"
30005043,"Nakregde",0.83,7,"Kor-Azor"
30005044,"Danyana",0.77,7,"Kor-Azor"
30005045,"Nahyeen",0.77,7,"Kor-Azor"
30005046,"Jinkah",0.85,7,"Kor-Azor"
30005047,"Nibainkier",0.7,7,"Kor-Azor"
30005048,"Polfaly",0.83,7,"Kor-Azor"
30005049,"Andrub",0.67,7,"Kor-Azor"
30005050,"Kulu",0.57,7,"Kor-Azor"
30005051,"Choga",0.58,7,"Kor-Azor"
30005052,"Soumi",0.6,7,"Kor-Azor"
30005053,"Imih",0.57,7,"Kor-Azor"
30005054,"Nare",0.65,7,"Kor-Azor"
30005055,"Zinkon",0.71,7,"Kor-Azor"
30005056,"Kizama",0.67,7,"Kor-Azor"
30005057,"Shaha",0.6,7,"Kor-Azor"
30005058,"Neesher",0.52,7,"Kor-Azor"
30005059,"Misha",0.49,7,"Kor-Azor"
30005060,"Ordion",0.5,7,"Kor-Azor"
30005061,"Perbhe",0.35,7,"Kor-Azor"
30005062,"Abath",0.17,7,"Kor-Azor"
30005063,"Schmaeel",0.17,7,"Kor-Azor"
30005064,"Mafra",0.12,7,"Kor-Azor"
30005065,"Arzi",0.14,7,"Kor-Azor"
30005066,"Kerying",0.16,7,"Kor-Azor"
30005067,"Zorenyen",0.11,7,"Kor-Azor"
30005068,"Oguser",0.22,7,"Kor-Azor"
30005069,"Nahol",0.55,7,"Kor-Azor"
30005070,"Tadadan",0.45,7,"Kor-Azor"
30005071,"Tralasa",0.56,7,"Kor-Azor"
30005072,"Gademam",0.39,7,"Kor-Azor"
30005073,"Pananan",0.2,7,"Kor-Azor"
30005074,"Daran",0.23,7,"Kor-Azor"
30005075,"Latari",0.56,7,"Kor-Azor"
30005076,"Shokal",0.5,7,"Kor-Azor"
30005077,"Atarli",0.44,7,"Kor-Azor"
30005078,"Keproh",0.45,7,"Kor-Azor"
30005079,"Zatamaka",0.41,7,"Kor-Azor"
30005080,"Rannoze",0.4,7,"Kor-Azor"
30005081,"Piri",0.46,7,"Kor-Azor"
30005082,"Enal",0.41,7,"Kor-Azor"
30005083,"Jedandan",0.42,7,"Kor-Azor"
30005084,"Miroona",0.42,7,"Kor-Azor"
30005085,"Ranni",0.37,7,"Kor-Azor"
30005086,"Arza",0.33,7,"Kor-Azor"
30005087,"Liparer",0.45,7,"Kor-Azor"
30005088,"B-B0ME",-0.52,9,"Perrigen Falls"
30005089,"TDP-T3",-0.48,9,"Perrigen Falls"
30005090,"H-HGGJ",-0.2,9,"Perrigen Falls"
30005091,"OJT-J3",-0.35,9,"Perrigen Falls"
30005092,"A9-F18",-0.18,9,"Perrigen Falls"
30005093,"DE-IHK",-0.51,9,"Perrigen Falls"
30005094,"AY9X-Q",-0.17,9,"Perrigen Falls"
30005095,"XU7-CH",-0.35,9,"Perrigen Falls"
30005096,"2V-ZHM",-0.35,9,"Perrigen Falls"
30005097,"V-3K7C",-0.44,9,"Perrigen Falls"
30005098,"AK-L0Z",-0.2,9,"Perrigen Falls"
30005099,"R-AG7W",-0.28,9,"Perrigen Falls"
30005100,"E-WMT7",-0.14,9,"Perrigen Falls"
30005101,"FLK-LJ",-0.18,9,"Perrigen Falls"
30005102,"0FG-KS",-0.2,9,"Perrigen Falls"
30005103,"F-5WYK",-0.47,9,"Perrigen Falls"
30005104,"EF-QZK",-0.65,9,"Perrigen Falls"
30005105,"RZ3O-K",-0.43,9,"Perrigen Falls"
30005106,"LW-YEW",-0.49,9,"Perrigen Falls"
30005107,"HB-KSF",-0.44,9,"Perrigen Falls"
30005108,"EH2I-P",-0.41,9,"Perrigen Falls"
30005109,"OP7-BP",-0.3,9,"Perrigen Falls"
30005110,"5ZU-VG",-0.2,9,"Perrigen Falls"
30005111,"6-1T6Z",-0.52,9,"Perrigen Falls"
30005112,"R-AYGT",-0.57,9,"Perrigen Falls"
30005113,"G-GRSZ",-0.59,9,"Perrigen Falls"
30005114,"6-8QLA",-0.52,9,"Perrigen Falls"
30005115,"5T-A3D",-0.2,9,"Perrigen Falls"
30005116,"H-FOYG",-0.19,9,"Perrigen Falls"
30005117,"1A8-6G",-0.27,9,"Perrigen Falls"
30005118,"PE-SAM",-0.35,9,"Perrigen Falls"
30005119,"RY-2FX",-0.36,9,"Perrigen Falls"
30005120,"K-3PQW",-0.63,9,"Perrigen Falls"
30005121,"4-M1TY",-0.81,9,"Perrigen Falls"
30005122,"C6CG-W",-0.62,9,"Perrigen Falls"
30005123,"H-29TM",-0.12,9,"Perrigen Falls"
30005124,"KOI8-Z",-0.1,9,"Perrigen Falls"
30005125,"D-QJR9",-0.07,9,"Perrigen Falls"
30005126,"U4-V3J",-0.13,9,"Perrigen Falls"
30005127,"B9N2-2",-0.06,9,"Perrigen Falls"
30005128,"6Q4-X6",-0.08,9,"Perrigen Falls"
30005129,"BEG-RL",-0.6,9,"Perrigen Falls"
30005130,"972C-1",-0.37,9,"Perrigen Falls"
30005131,"U-W436",-0.55,9,"Perrigen Falls"
30005132,"Z-ENUD",-0.5,9,"Perrigen Falls"
30005133,"MJ-5F9",-0.62,9,"Perrigen Falls"
30005134,"M5NO-B",-0.32,9,"Perrigen Falls"
30005135,"JZ-UQC",-0.69,9,"Perrigen Falls"
30005136,"JPEZ-R",-0.28,9,"Perrigen Falls"
30005137,"9WVY-F",-0.78,9,"Perrigen Falls"
30005138,"7M4-4C",-0.47,9,"Perrigen Falls"
30005139,"2-YO2K",-0.18,9,"Perrigen Falls"
30005140,"M-SG47",-0.19,9,"Perrigen Falls"
30005141,"SR-10Z",-0.17,9,"Perrigen Falls"
30005142,"W-KXEX",-0.33,9,"Perrigen Falls"
30005143,"TAL1-3",-0.17,9,"Perrigen Falls"
30005144,"QHY-RU",-0.16,9,"Perrigen Falls"
30005145,"7AH-SF",-0.53,9,"Perrigen Falls"
30005146,"7MMJ-3",-0.58,9,"Perrigen Falls"
30005147,"PVF-N9",-0.62,9,"Perrigen Falls"
30005148,"9-EXU9",-0.34,9,"Perrigen Falls"
30005149,"4-1ECP",-0.47,9,"Perrigen Falls"
30005150,"UYOC-1",-0.5,9,"Perrigen Falls"
30005151,"5-U12M",-0.68,9,"Perrigen Falls"
30005152,"5V-Q1R",-0.68,9,"Perrigen Falls"
30005153,"M4-KX5",-0.59,9,"Perrigen Falls"
30005154,"4F9Y-3",-0.59,9,"Perrigen Falls"
30005155,"MS-RXH",-0.63,9,"Perrigen Falls"
30005156,"U-3FKL",-0.45,9,"Perrigen Falls"
30005157,"0XN-SK",-0.58,9,"Perrigen Falls"
30005158,"J9A-BH",-0.28,9,"Perrigen Falls"
30005159,"4F6-VZ",-0.48,9,"Perrigen Falls"
30005160,"B-7LYC",-0.21,9,"Perrigen Falls"
30005161,"JM0A-4",-0.58,9,"Perrigen Falls"
30005162,"PT-2KR",-0.23,9,"Perrigen Falls"
30005163,"L-POLO",-0.41,9,"Perrigen Falls"
30005164,"8B-A4E",-0.46,9,"Perrigen Falls"
30005165,"49V-E4",-0.19,9,"Perrigen Falls"
30005166,"3LL-O0",-0.52,9,"Perrigen Falls"
30005167,"A1F-22",-0.78,9,"Perrigen Falls"
30005168,"9-ZA4Z",-0.41,9,"Perrigen Falls"
30005169,"IU-E9T",-0.43,9,"Perrigen Falls"
30005170,"NGM-OK",-0.42,9,"Perrigen Falls"
30005171,"O-QKSM",-0.41,9,"Perrigen Falls"
30005172,"QKQ3-L",-0.64,9,"Perrigen Falls"
30005173,"VWES-Y",-1,9,"Perrigen Falls"
30005174,"SY-OLX",-0.62,9,"Perrigen Falls"
30005175,"XY-ZCI",-0.83,9,"Perrigen Falls"
30005176,"7JRA-G",-0.73,9,"Perrigen Falls"
30005177,"W-CSFY",-0.62,9,"Perrigen Falls"
30005178,"PFV-ZH",-0.31,9,"Perrigen Falls"
30005179,"L5Y4-M",-0.17,9,"Perrigen Falls"
30005180,"9IZ-HU",-0.38,9,"Perrigen Falls"
30005181,"OBV-YC",-0.33,9,"Perrigen Falls"
30005182,"2AUL-X",-0.35,9,"Perrigen Falls"
30005183,"F-HQWV",-0.54,9,"Perrigen Falls"
30005184,"F-A3TR",-0.48,9,"Perrigen Falls"
30005185,"PA-ALN",-0.47,9,"Perrigen Falls"
30005186,"01B-88",-0.74,9,"Perrigen Falls"
30005187,"F18-AY",-0.82,9,"Perrigen Falls"
30005188,"RZ8A-P",-0.96,9,"Perrigen Falls"
30005189,"MTO2-2",-1,9,"Perrigen Falls"
30005190,"C3I-D5",-0.98,9,"Perrigen Falls"
30005191,"0-U2M4",-0.9,9,"Perrigen Falls"
30005192,"Shera",0.6,7,"Genesis"
30005193,"Lor",0.52,7,"Genesis"
30005194,"Cleyd",0.48,7,"Genesis"
30005195,"Vecamia",0.44,7,"Genesis"
30005196,"Ahbazon",0.42,7,"Genesis"
30005197,"Atreen",0.46,7,"Genesis"
30005198,"Pakhshi",0.85,7,"Genesis"
30005199,"Tar",0.76,7,"Genesis"
30005200,"Tekaima",0.59,7,"Genesis"
30005201,"Manarq",0.82,7,"Genesis"
30005202,"Emsar",0.71,7,"Genesis"
30005203,"Ourapheh",0.86,7,"Genesis"
30005204,"Yulai",1,7,"Genesis"
30005205,"Tarta",0.5,7,"Genesis"
30005206,"Kemerk",0.77,7,"Genesis"
30005207,"Nardiarang",0.43,7,"Genesis"
30005208,"Ziasad",0.44,7,"Genesis"
30005209,"Sibe",0.46,7,"Genesis"
30005210,"Makhwasan",0.42,7,"Genesis"
30005211,"Zarer",0.37,7,"Genesis"
30005212,"Toon",0.35,7,"Genesis"
30005213,"Hesarid",0.37,7,"Genesis"
30005214,"Ashokon",0.7,7,"Genesis"
30005215,"Avyuh",0.57,7,"Genesis"
30005216,"Apanake",0.49,7,"Genesis"
30005217,"Sheroo",0.6,7,"Genesis"
30005218,"Sosh",0.52,7,"Genesis"
30005219,"Sigga",0.54,7,"Genesis"
30005220,"Keseya",0.61,7,"Genesis"
30005221,"Zoohen",0.47,7,"Genesis"
30005222,"Serren",0.46,7,"Genesis"
30005223,"Hadji",0.49,7,"Genesis"
30005224,"Assez",0.44,7,"Genesis"
30005225,"Alal",0.44,7,"Genesis"
30005226,"Dom-Aphis",0.44,7,"Genesis"
30005227,"Iderion",0.47,7,"Genesis"
30005228,"Chamja",0.43,7,"Genesis"
30005229,"Diaderi",0.77,7,"Genesis"
30005230,"Manatirid",0.55,7,"Genesis"
30005231,"Pashanai",0.46,7,"Genesis"
30005232,"Pamah",0.5,7,"Genesis"
30005233,"Leran",0.42,7,"Genesis"
30005234,"Beke",0.35,7,"Genesis"
30005235,"Malma",0.53,7,"Genesis"
30005236,"Noranim",0.34,7,"Genesis"
30005237,"Chej",0.28,7,"Genesis"
30005238,"Menai",0.34,7,"Genesis"
30005239,"Aring",0.27,7,"Genesis"
30005240,"Gayar",0.3,7,"Genesis"
30005241,"Petidu",0.31,7,"Genesis"
30005242,"Naka",0.3,7,"Genesis"
30005243,"Madomi",0.59,7,"Genesis"
30005244,"Gergish",0.58,7,"Genesis"
30005245,"Tahli",0.56,7,"Genesis"
30005246,"Imya",0.52,7,"Genesis"
30005247,"Kobam",0.54,7,"Genesis"
30005248,"Hirizan",0.49,7,"Genesis"
30005249,"Anyed",0.56,7,"Genesis"
30005250,"Habu",0.64,7,"Genesis"
30005251,"Asanot",0.45,7,"Genesis"
30005252,"Anzalaisio",0.45,7,"Genesis"
30005253,"Chiga",0.73,7,"Genesis"
30005254,"Abhan",0.58,7,"Genesis"
30005255,"Saphthar",0.31,7,"Genesis"
30005256,"Itrin",0.39,7,"Genesis"
30005257,"Bantish",0.31,7,"Genesis"
30005258,"Korridi",0.32,7,"Genesis"
30005259,"Lela",0.35,7,"Genesis"
30005260,"Keri",0.36,7,"Genesis"
30005261,"Antem",0.31,7,"Genesis"
30005262,"Djimame",0.28,7,"Genesis"
30005263,"Mozzidit",0.29,7,"Genesis"
30005264,"Angur",0.18,7,"Genesis"
30005265,"Hangond",0.21,7,"Genesis"
30005266,"Access",0.16,7,"Genesis"
30005267,"Bherdasopt",0.48,7,"Genesis"
30005268,"Gonditsa",0.34,7,"Genesis"
30005269,"Simela",0.51,7,"Genesis"
30005270,"Shalne",0.31,7,"Genesis"
30005271,"Shapisin",0.35,7,"Genesis"
30005272,"Olin",0.31,7,"Genesis"
30005273,"Galnafsad",0.24,7,"Genesis"
30005274,"Otakod",0.33,7,"Genesis"
30005275,"Azedi",0.27,7,"Genesis"
30005276,"Sharza",0.3,7,"Genesis"
30005277,"Pirna",0.3,7,"Genesis"
30005278,"Seshi",0.32,7,"Genesis"
30005279,"Anara",0.36,7,"Genesis"
30005280,"Partod",0.39,7,"Genesis"
30005281,"Exit",0.17,7,"Genesis"
30005282,"Gateway",0.17,7,"Genesis"
30005283,"Central Point",0.23,7,"Genesis"
30005284,"Promised Land",0.28,7,"Genesis"
30005285,"Dead End",0.25,7,"Genesis"
30005286,"New Eden",0.26,7,"Genesis"
30005287,"Canard",0.28,7,"Genesis"
30005288,"Girani-Fa",0.59,7,"Genesis"
30005289,"Nasreri",0.53,7,"Genesis"
30005290,"Heorah",0.54,7,"Genesis"
30005291,"Ebasez",0.49,7,"Genesis"
30005292,"Agal",0.54,7,"Genesis"
30005293,"Doza",0.57,7,"Genesis"
30005294,"Bania",0.48,7,"Genesis"
30005295,"Murethand",0.29,7,"Verge Vendor"
30005296,"Melmaniel",0.26,7,"Verge Vendor"
30005297,"Ouelletta",0.42,7,"Verge Vendor"
30005298,"Costolle",0.21,7,"Verge Vendor"
30005299,"Muetralle",0.24,7,"Verge Vendor"
30005300,"Loes",0.27,7,"Verge Vendor"
30005301,"Tourier",0.91,7,"Verge Vendor"
30005302,"Alenia",0.92,7,"Verge Vendor"
30005303,"Merolles",0.88,7,"Verge Vendor"
30005304,"Alentene",0.87,7,"Verge Vendor"
30005305,"Cistuvaert",1,7,"Verge Vendor"
30005306,"Vaere",0.82,7,"Verge Vendor"
30005307,"Aidart",0.61,7,"Verge Vendor"
30005308,"Jufvitte",0.52,7,"Verge Vendor"
30005309,"Ansalle",0.62,7,"Verge Vendor"
30005310,"Scheenins",0.54,7,"Verge Vendor"
30005311,"Amygnon",0.64,7,"Verge Vendor"
30005312,"Gisleres",0.76,7,"Verge Vendor"
30005313,"Ellmay",0.86,7,"Verge Vendor"
30005314,"Theruesse",0.88,7,"Verge Vendor"
30005315,"Eletta",0.94,7,"Verge Vendor"
30005316,"Luse",0.89,7,"Verge Vendor"
30005317,"Ekuenbiron",0.79,7,"Verge Vendor"
30005318,"Vay",0.76,7,"Verge Vendor"
30005319,"Raneilles",0.55,7,"Verge Vendor"
30005320,"Hevrice",0.42,7,"Verge Vendor"
30005321,"Jovainnon",0.3,7,"Verge Vendor"
30005322,"Scolluzer",0.82,7,"Verge Vendor"
30005323,"Sortet",0.78,7,"Verge Vendor"
30005324,"Claulenne",0.72,7,"Verge Vendor"
30005325,"Masalle",0.78,7,"Verge Vendor"
30005326,"Annelle",0.76,7,"Verge Vendor"
30005327,"Chesiette",0.57,7,"Verge Vendor"
30005328,"Reblier",0.4,7,"Verge Vendor"
30005329,"Amoderia",0.4,7,"Verge Vendor"
30005330,"Arraron",0.47,7,"Verge Vendor"
30005331,"Chantrousse",0.64,7,"Verge Vendor"
30005332,"Osmomonne",0.77,7,"Verge Vendor"
30005333,"Stou",0.52,7,"Verge Vendor"
30005334,"Tierijev",0.84,7,"Verge Vendor"
30010141,"Sakenta",0.98,7,"The Forge"
30011392,"Jouvulen",0.89,7,"Lonetrek"
30011407,"Akiainavas",0.75,7,"Lonetrek"
30011672,"Kerepa",0.97,7,"Tash-Murkon"
30012505,"Malukker",0.99,7,"Heimatar"
30012547,"Hadaugago",0.95,7,"Heimatar"
30012715,"Odotte",0.87,7,"Sinq Laison"
30013410,"Abrat",0.98,7,"Metropolis"
30013489,"Deepari",0.91,7,"Domain"
30014971,"Couster",0.9,7,"Essence"
30015042,"Akhwa",0.88,7,"Kador"
30015305,"Adallier",0.89,7,"Verge Vendor"
30020141,"Senda",0.91,7,"The Forge"
30021392,"Kappas",0.87,7,"Lonetrek"
30021407,"Aokannitoh",0.97,7,"The Forge"
30021672,"Pasha",0.91,7,"Tash-Murkon"
30022505,"Orgron",0.96,7,"Metropolis"
30022547,"Krilmokenur",0.91,7,"Heimatar"
30022715,"Oirtlair",0.9,7,"Sinq Laison"
30023410,"Embod",0.96,7,"Metropolis"
30023489,"Fora",0.91,7,"Domain"
30024971,"Hecarrin",0.83,7,"Essence"
30025042,"Annad",0.82,7,"Kor-Azor"
30025305,"Channace",0.9,7,"Verge Vendor"
30030141,"Uitra",0.92,7,"The Forge"
30031392,"Komo",0.8,7,"The Citadel"
30031407,"Hitanishio",0.95,7,"Lonetrek"
30031672,"Safilbab",0.96,7,"Tash-Murkon"
30032505,"Todeko",0.99,7,"Heimatar"
30032547,"Larkugei",0.93,7,"Heimatar"
30032715,"Olelon",0.92,7,"Sinq Laison"
30033410,"Erego",0.93,7,"Metropolis"
30033489,"Hanan",0.91,7,"Domain"
30034971,"Henebene",0.84,7,"Essence"
30035042,"Chaktaren",0.8,7,"Kor-Azor"
30035305,"Clacille",0.87,7,"Verge Vendor"
30040141,"Urhinichi",0.84,7,"The Citadel"
30041392,"Laah",0.92,7,"The Citadel"
30041407,"Ichinumi",0.88,7,"Lonetrek"
30041672,"Seitam",0.94,7,"Tash-Murkon"
30042505,"Usteli",0.95,7,"Heimatar"
30042547,"Loguttur",0.96,7,"Heimatar"
30042715,"Trossere",0.91,7,"Sinq Laison"
30043410,"Fildar",0.95,7,"Metropolis"
30043489,"Horir",0.92,7,"Domain"
30044971,"Mesokel",0.86,7,"Essence"
30045042,"Conoban",0.91,7,"Kor-Azor"
30045305,"Clellinon",0.85,7,"Verge Vendor"
30045306,"Hykanima",0.25,7,"Black Rise"
30045307,"Okagaiken",0.14,7,"Black Rise"
30045308,"Kehjari",0.25,7,"Black Rise"
30045309,"Villasen",0.14,7,"Black Rise"
30045310,"Sarenemi",0.22,7,"Black Rise"
30045311,"Ashitsu",0.26,7,"Black Rise"
30045312,"Korasen",0.13,7,"Black Rise"
30045313,"Ienakkamon",0.11,7,"Black Rise"
30045314,"Kinakka",0.42,7,"Black Rise"
30045315,"Raihbaka",0.38,7,"Black Rise"
30045316,"Innia",0.32,7,"Black Rise"
30045317,"Iralaja",0.32,7,"Black Rise"
30045318,"Martoh",0.38,7,"Black Rise"
30045319,"Eha",0.4,7,"Black Rise"
30045320,"Pavanakka",0.4,7,"Black Rise"
30045321,"Uchomida",0.49,7,"Black Rise"
30045322,"Samanuni",0.65,7,"Black Rise"
30045323,"Astoh",0.61,7,"Black Rise"
30045324,"Onnamon",0.56,7,"Black Rise"
30045325,"Rohamaa",0.5,7,"Black Rise"
30045326,"Uuhulanen",0.49,7,"Black Rise"
30045327,"Tsuruma",0.54,7,"Black Rise"
30045328,"Ahtila",0.64,7,"Black Rise"
30045329,"Ichoriya",0.57,7,"Black Rise"
30045330,"Okkamon",0.29,7,"Black Rise"
30045331,"Vaaralen",0.31,7,"Black Rise"
30045332,"Asakai",0.26,7,"Black Rise"
30045333,"Prism",0.24,7,"Black Rise"
30045334,"Mushikegi",0.43,7,"Black Rise"
30045335,"Teskanen",0.29,7,"Black Rise"
30045336,"Elunala",0.25,7,"Black Rise"
30045337,"Ikoskio",0.28,7,"Black Rise"
30045338,"Hikkoken",0.34,7,"Black Rise"
30045339,"Enaluri",0.33,7,"Black Rise"
